hash_dec	hash_le	db_entry	name	perf_le
4194888242	32 EA 08 FA	gum_apo_s_11_pp_stock_1	Gumpert Apollo S	00 00 00 00
2929300545	41 94 99 AE	gum_apo_s_11_pp_stock_2	Gumpert Apollo S	00 00 00 00
3513026456	98 87 64 D1	gum_apo_s_11_pp_stock_3	Gumpert Apollo S	00 00 00 00
2656167781	65 E7 51 9E	gum_apo_s_11_pp_stock_4	Gumpert Apollo S	00 00 00 00
1027466826	4A E6 3D 3D	gum_apo_s_11_pp_stock_5	Gumpert Apollo S	00 00 00 00
3035566623	1F 12 EF B4	gum_apo_s_11_pp_stock_6	Gumpert Apollo S	00 00 00 00
2448020030	3E D2 E9 91	gum_apo_s_11_pp_stock_7	Gumpert Apollo S	00 00 00 00
1169312998	E6 4C B2 45	gum_apo_s_11_pp_stock_8	Gumpert Apollo S	00 00 00 00
1465072808	A8 3C 53 57	hen_ven_gt_11	Heynessey Venom GT	00 00 00 00
1532349533	5D CC 55 5B	hen_ven_gt_11_pp1v1	Heynessey Venom GT - Style Pack 1	B9 D5 89 4C
1612734426	DA 5F 20 60	hen_ven_gt_11_pp1v2	Heynessey Venom GT - Style Pack 1	B9 D5 89 4C
1350165957	C5 E5 79 50	hen_ven_gt_11_pp1v3	Heynessey Venom GT - Style Pack 1	B9 D5 89 4C
3838522613	F5 34 CB E4	hen_ven_gt_11_pp1v4	Heynessey Venom GT - Style Pack 1	B9 D5 89 4C
3126269201	11 15 57 BA	hen_ven_gt_11_pp1v5	Heynessey Venom GT - Style Pack 1	B9 D5 89 4C
2902535361	C1 2C 01 AD	hen_ven_gt_11_pp1v6	Heynessey Venom GT - Style Pack 1	B9 D5 89 4C
42442522	1A 9F 87 02	hen_ven_gt_11_pp1v7	Heynessey Venom GT - Style Pack 1	B9 D5 89 4C
284782573	ED 6F F9 10	hen_ven_gt_11_pp1v8	Heynessey Venom GT - Style Pack 1	B9 D5 89 4C
1889692556	8C 6B A2 70	hen_ven_gt_11_pp_stock_1	Heynessey Venom GT	00 00 00 00
2875939421	5D 5A 6B AB	hen_ven_gt_11_pp_stock_2	Heynessey Venom GT	00 00 00 00
1843403582	3E 1B E0 6D	hen_ven_gt_11_pp_stock_3	Heynessey Venom GT	00 00 00 00
1559471646	1E A6 F3 5C	hen_ven_gt_11_pp_stock_4	Heynessey Venom GT	00 00 00 00
1293973268	14 77 20 4D	hen_ven_gt_11_pp_stock_5	Heynessey Venom GT	00 00 00 00
1435683144	48 C9 92 55	hen_ven_gt_11_pp_stock_6	Heynessey Venom GT	00 00 00 00
2573564796	7C 7B 65 99	hen_ven_gt_11_pp_stock_7	Heynessey Venom GT	00 00 00 00
2334641747	53 CE 27 8B	hen_ven_gt_11_pp_stock_8	Heynessey Venom GT	00 00 00 00
362019262	BE F9 93 15	koe_age_r_11	Koenigsegg Agera R	00 00 00 00
450562262	D6 08 DB 1A	koe_age_r_11_pp1v1	Koenigsegg Agera R - Style Pack 1	88 D5 B8 9A
3174728285	5D 82 3A BD	koe_age_r_11_pp1v2	Koenigsegg Agera R - Style Pack 1	88 D5 B8 9A
3125779387	BB 9B 4F BA	koe_age_r_11_pp1v3	Koenigsegg Agera R - Style Pack 1	88 D5 B8 9A
3260662067	33 C1 59 C2	koe_age_r_11_pp1v4	Koenigsegg Agera R - Style Pack 1	88 D5 B8 9A
132303528	A8 CA E2 07	koe_age_r_11_pp1v5	Koenigsegg Agera R - Style Pack 1	88 D5 B8 9A
3392822886	66 5E 3A CA	koe_age_r_11_pp1v6	Koenigsegg Agera R - Style Pack 1	88 D5 B8 9A
4175699004	3C 1C E4 F8	koe_age_r_11_pp1v7	Koenigsegg Agera R - Style Pack 1	88 D5 B8 9A
1147481775	AF 2E 65 44	koe_age_r_11_pp1v8	Koenigsegg Agera R - Style Pack 1	88 D5 B8 9A
938384918	16 9E EE 37	koe_age_r_11_pp_stock_1	Koenigsegg Agera R	00 00 00 00
3882992039	A7 C1 71 E7	koe_age_r_11_pp_stock_2	Koenigsegg Agera R	00 00 00 00
1371105745	D1 69 B9 51	koe_age_r_11_pp_stock_3	Koenigsegg Agera R	00 00 00 00
2626688083	53 14 90 9C	koe_age_r_11_pp_stock_4	Koenigsegg Agera R	00 00 00 00
1231578851	E3 66 68 49	koe_age_r_11_pp_stock_5	Koenigsegg Agera R	00 00 00 00
3884005823	BF 39 81 E7	koe_age_r_11_pp_stock_6	Koenigsegg Agera R	00 00 00 00
789750505	E9 A2 12 2F	koe_age_r_11_pp_stock_7	Koenigsegg Agera R	00 00 00 00
4215073769	E9 EB 3C FB	koe_age_r_11_pp_stock_8	Koenigsegg Agera R	00 00 00 00
161887161	B9 33 A6 09	lam_ave_700_12	Lamborghini Aventador LP 700-4	00 00 00 00
2113738580	54 17 FD 7D	lam_ave_700_12_ai_264	Lamborghini Aventador LP 700-4	B9 33 A6 09
1630069578	4A E3 28 61	lam_ave_700_12_pp1v1	Lamborghini Aventador LP 700-4 - Style Pack 1	A4 D0 8C 2F
1893492524	2C 67 DC 70	lam_ave_700_12_pp1v2	Lamborghini Aventador LP 700-4 - Style Pack 1	A4 D0 8C 2F
2320472582	06 9A 4F 8A	lam_ave_700_12_pp1v3	Lamborghini Aventador LP 700-4 - Style Pack 1	A4 D0 8C 2F
1033194420	B4 4B 95 3D	lam_ave_700_12_pp1v4	Lamborghini Aventador LP 700-4 - Style Pack 1	A4 D0 8C 2F
3418403022	CE B0 C0 CB	lam_ave_700_12_pp1v5	Lamborghini Aventador LP 700-4 - Style Pack 1	A4 D0 8C 2F
3911160656	50 93 1F E9	lam_ave_700_12_pp1v6	Lamborghini Aventador LP 700-4 - Style Pack 1	A4 D0 8C 2F
2473793792	00 19 73 93	lam_ave_700_12_pp1v7	Lamborghini Aventador LP 700-4 - Style Pack 1	A4 D0 8C 2F
3114695091	B3 79 A6 B9	lam_ave_700_12_pp1v8	Lamborghini Aventador LP 700-4 - Style Pack 1	A4 D0 8C 2F
871581221	25 46 F3 33	lam_ave_700_12_pp2v1	Lamborghini Aventador LP 700-4 - Super Fast Pack	1C A7 BE EE
2858063602	F2 96 5A AA	lam_ave_700_12_pp2v2	Lamborghini Aventador LP 700-4 - Super Fast Pack	1C A7 BE EE
627541664	A0 86 67 25	lam_ave_700_12_pp2v3	Lamborghini Aventador LP 700-4 - Super Fast Pack	1C A7 BE EE
4249870811	DB E1 4F FD	lam_ave_700_12_pp2v4	Lamborghini Aventador LP 700-4 - Super Fast Pack	1C A7 BE EE
2456766280	48 47 6F 92	lam_ave_700_12_pp2v5	Lamborghini Aventador LP 700-4 - Super Fast Pack	1C A7 BE EE
4269161378	A2 3B 76 FE	lam_ave_700_12_pp2v6	Lamborghini Aventador LP 700-4 - Super Fast Pack	1C A7 BE EE
1418212893	1D 36 88 54	lam_ave_700_12_pp2v7	Lamborghini Aventador LP 700-4 - Super Fast Pack	1C A7 BE EE
961451823	2F 97 4E 39	lam_ave_700_12_pp2v8	Lamborghini Aventador LP 700-4 - Super Fast Pack	1C A7 BE EE
2196261666	22 4B E8 82	lam_ave_700_12_pp_run	Lamborghini Aventador LP 700-4 - NFS Edition	89 3F 57 91
228156588	AC 64 99 0D	lam_ave_700_12_pp_stock_1	Lamborghini Aventador LP 700-4	00 00 00 00
2629373704	08 0F B9 9C	lam_ave_700_12_pp_stock_2	Lamborghini Aventador LP 700-4	00 00 00 00
3963234612	34 29 3A EC	lam_ave_700_12_pp_stock_3	Lamborghini Aventador LP 700-4	00 00 00 00
2534942175	DF 25 18 97	lam_ave_700_12_pp_stock_4	Lamborghini Aventador LP 700-4	00 00 00 00
1033287156	F4 B5 96 3D	lam_ave_700_12_pp_stock_5	Lamborghini Aventador LP 700-4	00 00 00 00
1605709038	EE 2C B5 5F	lam_ave_700_12_pp_stock_6	Lamborghini Aventador LP 700-4	B9 33 A6 09
1956113471	3F EC 97 74	lam_ave_700_12_pp_stock_7	Lamborghini Aventador LP 700-4	00 00 00 00
3262842592	E0 06 7B C2	lam_ave_700_12_pp_stock_8	Lamborghini Aventador LP 700-4	00 00 00 00
518069612	6C 1D E1 1E	lam_cou_qv_85	Lamborghini Countach 500 quattrovalvole	00 00 00 00
1172103469	2D E1 DC 45	lam_cou_qv_85_pp1v1	Lamborghini Countach 500 quattrovalvole - Aero Pack	85 A8 EB 8B
2451355498	6A B7 1C 92	lam_cou_qv_85_pp1v2	Lamborghini Countach 500 quattrovalvole - Aero Pack	85 A8 EB 8B
2781095708	1C 27 C4 A5	lam_cou_qv_85_pp1v3	Lamborghini Countach 500 quattrovalvole - Aero Pack	85 A8 EB 8B
3467847697	11 28 B3 CE	lam_cou_qv_85_pp1v4	Lamborghini Countach 500 quattrovalvole - Aero Pack	85 A8 EB 8B
1593723259	7B 49 FE 5E	lam_cou_qv_85_pp1v5	Lamborghini Countach 500 quattrovalvole - Aero Pack	85 A8 EB 8B
3047790893	2D 99 A9 B5	lam_cou_qv_85_pp1v6	Lamborghini Countach 500 quattrovalvole - Aero Pack	85 A8 EB 8B
3597627020	8C 6E 6F D6	lam_cou_qv_85_pp1v7	Lamborghini Countach 500 quattrovalvole - Aero Pack	85 A8 EB 8B
548968206	0E 97 B8 20	lam_cou_qv_85_pp1v8	Lamborghini Countach 500 quattrovalvole - Aero Pack	85 A8 EB 8B
2031156362	8A FC 10 79	lam_cou_qv_85_pp_stock_1	Lamborghini Countach 500 quattrovalvole	00 00 00 00
2296894266	3A D3 E7 88	lam_cou_qv_85_pp_stock_2	Lamborghini Countach 500 quattrovalvole	00 00 00 00
2397773668	64 1F EB 8E	lam_cou_qv_85_pp_stock_3	Lamborghini Countach 500 quattrovalvole	00 00 00 00
1816534390	76 1D 46 6C	lam_cou_qv_85_pp_stock_4	Lamborghini Countach 500 quattrovalvole	00 00 00 00
2772598421	95 7E 42 A5	lam_cou_qv_85_pp_stock_5	Lamborghini Countach 500 quattrovalvole	00 00 00 00
579118439	67 A5 84 22	lam_cou_qv_85_pp_stock_6	Lamborghini Countach 500 quattrovalvole	00 00 00 00
3429219263	BF BB 65 CC	lam_cou_qv_85_pp_stock_7	Lamborghini Countach 500 quattrovalvole	00 00 00 00
419023887	0F CC F9 18	lam_cou_qv_85_pp_stock_8	Lamborghini Countach 500 quattrovalvole	00 00 00 00
2542840606	1E AB 90 97	lam_gal_vb_10	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
3957356784	F0 78 E0 EB	lam_gal_vb_10_ai_028	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
3318445660	5C 76 CB C5	lam_gal_vb_10_ai_029	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
2331999961	D9 7E FF 8A	lam_gal_vb_10_ai_134	Lamborghini Gallardo LP 550-2 Valentino Balboni	1E AB 90 97
38435815	E7 7B 4A 02	lam_gal_vb_10_ai_135	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
4237233310	9E 0C 8F FC	lam_gal_vb_10_ai_191	Lamborghini Gallardo LP 550-2 Valentino Balboni	22 24 D7 4F
4052459158	96 9E 8B F1	lam_gal_vb_10_ai_223	Lamborghini Gallardo LP 550-2 Valentino Balboni	BB 30 6B 6E
398700111	4F AE C3 17	lam_gal_vb_10_ai_291	Lamborghini Gallardo LP 550-2 Valentino Balboni	1C 9D B6 B9
3115752732	1C 9D B6 B9	lam_gal_vb_10_nfs_e	Lamborghini Gallardo LP 550-2 Valentino Balboni	1C 9D B6 B9
1298861235	B3 0C 6B 4D	lam_gal_vb_10_pp1v1	Lamborghini Gallardo LP 550-2 Valentino Balboni - Style Pack 1	22 24 D7 4F
4081445304	B8 E9 45 F3	lam_gal_vb_10_pp1v2	Lamborghini Gallardo LP 550-2 Valentino Balboni - Style Pack 1	22 24 D7 4F
885851687	27 06 CD 34	lam_gal_vb_10_pp1v3	Lamborghini Gallardo LP 550-2 Valentino Balboni - Style Pack 1	22 24 D7 4F
3285444316	DC E6 D3 C3	lam_gal_vb_10_pp1v4	Lamborghini Gallardo LP 550-2 Valentino Balboni - Style Pack 1	22 24 D7 4F
744016374	F6 C9 58 2C	lam_gal_vb_10_pp1v5	Lamborghini Gallardo LP 550-2 Valentino Balboni - Style Pack 1	22 24 D7 4F
3654117304	B8 67 CD D9	lam_gal_vb_10_pp1v6	Lamborghini Gallardo LP 550-2 Valentino Balboni - Style Pack 1	22 24 D7 4F
3913338133	15 CD 40 E9	lam_gal_vb_10_pp1v7	Lamborghini Gallardo LP 550-2 Valentino Balboni - Style Pack 1	22 24 D7 4F
1460019287	57 20 06 57	lam_gal_vb_10_pp1v8	Lamborghini Gallardo LP 550-2 Valentino Balboni - Style Pack 1	22 24 D7 4F
2808320064	40 90 63 A7	lam_gal_vb_10_pp2v1	Lamborghini Gallardo LP 550-2 Valentino Balboni - Racer Pack	BE 5C C7 C6
709098516	14 FC 43 2A	lam_gal_vb_10_pp2v2	Lamborghini Gallardo LP 550-2 Valentino Balboni - Racer Pack	BE 5C C7 C6
365687479	B7 F2 CB 15	lam_gal_vb_10_pp2v3	Lamborghini Gallardo LP 550-2 Valentino Balboni - Racer Pack	BE 5C C7 C6
1442057040	50 0B F4 55	lam_gal_vb_10_pp2v4	Lamborghini Gallardo LP 550-2 Valentino Balboni - Racer Pack	BE 5C C7 C6
593530901	15 90 60 23	lam_gal_vb_10_pp2v5	Lamborghini Gallardo LP 550-2 Valentino Balboni - Racer Pack	BE 5C C7 C6
2344230618	DA 1E BA 8B	lam_gal_vb_10_pp2v6	Lamborghini Gallardo LP 550-2 Valentino Balboni - Racer Pack	BE 5C C7 C6
318778974	5E 2E 00 13	lam_gal_vb_10_pp2v7	Lamborghini Gallardo LP 550-2 Valentino Balboni - Racer Pack	BE 5C C7 C6
3579216806	A6 83 56 D5	lam_gal_vb_10_pp2v8	Lamborghini Gallardo LP 550-2 Valentino Balboni - Racer Pack	BE 5C C7 C6
2808692783	2F 40 69 A7	lam_gal_vb_10_pp3v1	Lamborghini Gallardo LP 550-2 Valentino Balboni - Aero Pack	BB 30 6B 6E
708725520	10 4B 3E 2A	lam_gal_vb_10_pp3v2	Lamborghini Gallardo LP 550-2 Valentino Balboni - Aero Pack	BB 30 6B 6E
366396227	43 C3 D6 15	lam_gal_vb_10_pp3v3	Lamborghini Gallardo LP 550-2 Valentino Balboni - Aero Pack	BB 30 6B 6E
1413631133	9D 4C 42 54	lam_gal_vb_10_pp3v4	Lamborghini Gallardo LP 550-2 Valentino Balboni - Aero Pack	BB 30 6B 6E
594110519	37 68 69 23	lam_gal_vb_10_pp3v5	Lamborghini Gallardo LP 550-2 Valentino Balboni - Aero Pack	BB 30 6B 6E
2291641896	28 AE 97 88	lam_gal_vb_10_pp3v6	Lamborghini Gallardo LP 550-2 Valentino Balboni - Aero Pack	BB 30 6B 6E
317927773	5D 31 F3 12	lam_gal_vb_10_pp3v7	Lamborghini Gallardo LP 550-2 Valentino Balboni - Aero Pack	BB 30 6B 6E
3572030228	14 DB E8 D4	lam_gal_vb_10_pp3v8	Lamborghini Gallardo LP 550-2 Valentino Balboni - Aero Pack	BB 30 6B 6E
366437687	37 65 D7 15	lam_gal_vb_10_pp_stock_1	Lamborghini Gallardo LP 550-2 Valentino Balboni	1E AB 90 97
1411844517	A5 09 27 54	lam_gal_vb_10_pp_stock_2	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
677999609	F9 73 69 28	lam_gal_vb_10_pp_stock_3	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
596512891	7B 10 8E 23	lam_gal_vb_10_pp_stock_4	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
1534468725	75 22 76 5B	lam_gal_vb_10_pp_stock_5	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
1424454664	08 74 E7 54	lam_gal_vb_10_pp_stock_6	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
3970607406	2E A9 AA EC	lam_gal_vb_10_pp_stock_7	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
1254018152	68 CC BE 4A	lam_gal_vb_10_pp_stock_8	Lamborghini Gallardo LP 550-2 Valentino Balboni	00 00 00 00
3214647192	98 9F 9B BF	lam_miu_sv_71	Lamborghini Miura SV	00 00 00 00
2615959382	56 5F EC 9B	lam_miu_sv_71_ai_124	Lamborghini Miura SV	CC 79 33 EB
246197794	22 AE AC 0E	lam_miu_sv_71_ai_125	Lamborghini Miura SV	CC 79 33 EB
3193857785	F9 66 5E BE	lam_miu_sv_71_ai_210	Lamborghini Miura SV	CC 79 33 EB
3908753765	65 D9 FA E8	lam_miu_sv_71_ai_221	Lamborghini Miura SV	CC 79 33 EB
3339108312	D8 BF 06 C7	lam_miu_sv_71_ai_243	Lamborghini Miura SV	CC 79 33 EB
449922857	29 47 D1 1A	lam_miu_sv_71_pp1v1	Lamborghini Miura SV - Style Pack 1	F8 F4 99 50
4242903619	43 92 E5 FC	lam_miu_sv_71_pp1v2	Lamborghini Miura SV - Style Pack 1	F8 F4 99 50
1609165300	F4 E9 E9 5F	lam_miu_sv_71_pp1v3	Lamborghini Miura SV - Style Pack 1	F8 F4 99 50
3027612684	0C B4 75 B4	lam_miu_sv_71_pp1v4	Lamborghini Miura SV - Style Pack 1	F8 F4 99 50
1768772733	7D 54 6D 69	lam_miu_sv_71_pp1v5	Lamborghini Miura SV - Style Pack 1	F8 F4 99 50
832958932	D4 F1 A5 31	lam_miu_sv_71_pp1v6	Lamborghini Miura SV - Style Pack 1	F8 F4 99 50
2753149200	10 B9 19 A4	lam_miu_sv_71_pp1v7	Lamborghini Miura SV - Style Pack 1	F8 F4 99 50
3199068950	16 EB AD BE	lam_miu_sv_71_pp1v8	Lamborghini Miura SV - Style Pack 1	F8 F4 99 50
2582372124	1C DF EB 99	lam_miu_sv_71_pp2v1	Lamborghini Miura SV - Jota Style Pack	4D 9B CA 09
3880454276	84 08 4B E7	lam_miu_sv_71_pp2v2	Lamborghini Miura SV - Jota Style Pack	4D 9B CA 09
2557124909	2D A1 6A 98	lam_miu_sv_71_pp2v3	Lamborghini Miura SV - Jota Style Pack	4D 9B CA 09
3136923186	32 A6 F9 BA	lam_miu_sv_71_pp2v4	Lamborghini Miura SV - Jota Style Pack	4D 9B CA 09
1610683479	57 14 01 60	lam_miu_sv_71_pp2v5	Lamborghini Miura SV - Jota Style Pack	4D 9B CA 09
3124745874	92 D6 3F BA	lam_miu_sv_71_pp2v6	Lamborghini Miura SV - Jota Style Pack	4D 9B CA 09
2281179148	0C 08 F8 87	lam_miu_sv_71_pp2v7	Lamborghini Miura SV - Jota Style Pack	4D 9B CA 09
2653079979	AB C9 22 9E	lam_miu_sv_71_pp2v8	Lamborghini Miura SV - Jota Style Pack	4D 9B CA 09
3003939881	29 7C 0C B3	lam_miu_sv_71_pp_stock_1	Lamborghini Miura SV	00 00 00 00
612152928	60 B6 7C 24	lam_miu_sv_71_pp_stock_2	Lamborghini Miura SV	00 00 00 00
3568574533	45 20 B4 D4	lam_miu_sv_71_pp_stock_3	Lamborghini Miura SV	00 00 00 00
99186252	4C 76 E9 05	lam_miu_sv_71_pp_stock_4	Lamborghini Miura SV	00 00 00 00
3952549375	FF 1D 97 EB	lam_miu_sv_71_pp_stock_5	Lamborghini Miura SV	00 00 00 00
2426551597	2D 3D A2 90	lam_miu_sv_71_pp_stock_6	Lamborghini Miura SV	00 00 00 00
4214968814	EE 51 3B FB	lam_miu_sv_71_pp_stock_7	Lamborghini Miura SV	00 00 00 00
3035759228	7C 02 F2 B4	lam_miu_sv_71_pp_stock_8	Lamborghini Miura SV	00 00 00 00
2550322813	7D D6 02 98	lam_mur_sv_10	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
3084366756	A4 B3 D7 B7	lam_mur_sv_10_ai_253	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
1712834822	06 C9 17 66	lam_mur_sv_10_ai_262	Lamborghini Murciélago LP 670-4 SV	FA 14 29 2F
3389491414	D6 88 07 CA	lam_mur_sv_10_pp1v1	Lamborghini Murciélago LP 670-4 SV - Style Pack 1	2F B4 CD 2D
1968726675	93 62 58 75	lam_mur_sv_10_pp1v2	Lamborghini Murciélago LP 670-4 SV - Style Pack 1	2F B4 CD 2D
2504059847	C7 EB 40 95	lam_mur_sv_10_pp1v3	Lamborghini Murciélago LP 670-4 SV - Style Pack 1	2F B4 CD 2D
329725607	A7 36 A7 13	lam_mur_sv_10_pp1v4	Lamborghini Murciélago LP 670-4 SV - Style Pack 1	2F B4 CD 2D
4238989743	AF D9 A9 FC	lam_mur_sv_10_pp1v5	Lamborghini Murciélago LP 670-4 SV - Style Pack 1	2F B4 CD 2D
4205372699	1B E5 A8 FA	lam_mur_sv_10_pp1v6	Lamborghini Murciélago LP 670-4 SV - Style Pack 1	2F B4 CD 2D
3488973739	AB 83 F5 CF	lam_mur_sv_10_pp1v7	Lamborghini Murciélago LP 670-4 SV - Style Pack 1	2F B4 CD 2D
1567464013	4D 9A 6D 5D	lam_mur_sv_10_pp1v8	Lamborghini Murciélago LP 670-4 SV - Style Pack 1	2F B4 CD 2D
3343835678	1E E2 4E C7	lam_mur_sv_10_pp2v1	Lamborghini Murciélago LP 670-4 SV - Aero Pack	FA 14 29 2F
2061181417	E9 21 DB 7A	lam_mur_sv_10_pp2v2	Lamborghini Murciélago LP 670-4 SV - Aero Pack	FA 14 29 2F
2495288543	DF 14 BB 94	lam_mur_sv_10_pp2v3	Lamborghini Murciélago LP 670-4 SV - Aero Pack	FA 14 29 2F
4073003222	D6 18 C5 F2	lam_mur_sv_10_pp2v4	Lamborghini Murciélago LP 670-4 SV - Aero Pack	FA 14 29 2F
2322578206	1E BB 6F 8A	lam_mur_sv_10_pp2v5	Lamborghini Murciélago LP 670-4 SV - Aero Pack	FA 14 29 2F
662600563	73 7B 7E 27	lam_mur_sv_10_pp2v6	Lamborghini Murciélago LP 670-4 SV - Aero Pack	FA 14 29 2F
670388343	77 50 F5 27	lam_mur_sv_10_pp2v7	Lamborghini Murciélago LP 670-4 SV - Aero Pack	FA 14 29 2F
1597875720	08 A6 3D 5F	lam_mur_sv_10_pp2v8	Lamborghini Murciélago LP 670-4 SV - Aero Pack	FA 14 29 2F
2854099895	B7 1B 1E AA	lam_mur_sv_10_pp_rare_1	Lamborghini Murciélago LP 670-4 SV - Signature Edition	6F BF 82 18
423002076	DC 7F 36 19	lam_mur_sv_10_pp_stock_1	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
1164602375	07 6C 6A 45	lam_mur_sv_10_pp_stock_2	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
2599236784	B0 34 ED 9A	lam_mur_sv_10_pp_stock_3	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
3259253348	64 42 44 C2	lam_mur_sv_10_pp_stock_4	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
3853253796	A4 FC AB E5	lam_mur_sv_10_pp_stock_5	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
2117850692	44 D6 3B 7E	lam_mur_sv_10_pp_stock_6	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
2619259567	AF BA 1E 9C	lam_mur_sv_10_pp_stock_7	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
3214136501	B5 D4 93 BF	lam_mur_sv_10_pp_stock_8	Lamborghini Murciélago LP 670-4 SV	00 00 00 00
2520378617	F9 EC 39 96	lam_ses_ele_11	Lamborghini Sesto Elemento	00 00 00 00
601049932	4C 4B D3 23	lam_ses_ele_11_ai_261	Lamborghini Sesto Elemento	2B C2 8D 84
663647969	E1 76 8E 27	lam_ses_ele_11_pp1v1	Lamborghini Sesto Elemento - Style Pack 1	2B C2 8D 84
2362038992	D0 DA C9 8C	lam_ses_ele_11_pp1v2	Lamborghini Sesto Elemento - Style Pack 1	2B C2 8D 84
2043180730	BA 76 C8 79	lam_ses_ele_11_pp1v3	Lamborghini Sesto Elemento - Style Pack 1	2B C2 8D 84
904850386	D2 EB EE 35	lam_ses_ele_11_pp1v4	Lamborghini Sesto Elemento - Style Pack 1	2B C2 8D 84
1277500942	0E 1E 25 4C	lam_ses_ele_11_pp1v5	Lamborghini Sesto Elemento - Style Pack 1	2B C2 8D 84
2615408399	0F F7 E3 9B	lam_ses_ele_11_pp1v6	Lamborghini Sesto Elemento - Style Pack 1	2B C2 8D 84
1287448061	FD E5 BC 4C	lam_ses_ele_11_pp1v7	Lamborghini Sesto Elemento - Style Pack 1	2B C2 8D 84
1758221874	32 56 CC 68	lam_ses_ele_11_pp1v8	Lamborghini Sesto Elemento - Style Pack 1	2B C2 8D 84
386899547	5B 9E 0F 17	lam_ses_ele_11_pp2v1	Lamborghini Sesto Elemento - Super Fast Pack	24 21 38 0F
1627756866	42 99 05 61	lam_ses_ele_11_pp2v2	Lamborghini Sesto Elemento - Super Fast Pack	24 21 38 0F
3796640221	DD 21 4C E2	lam_ses_ele_11_pp2v3	Lamborghini Sesto Elemento - Super Fast Pack	24 21 38 0F
2910801194	2A 4D 7F AD	lam_ses_ele_11_pp2v4	Lamborghini Sesto Elemento - Super Fast Pack	24 21 38 0F
4108800856	58 53 E7 F4	lam_ses_ele_11_pp2v5	Lamborghini Sesto Elemento - Super Fast Pack	24 21 38 0F
2672444790	76 45 4A 9F	lam_ses_ele_11_pp2v6	Lamborghini Sesto Elemento - Super Fast Pack	24 21 38 0F
2380859159	17 07 E9 8D	lam_ses_ele_11_pp2v7	Lamborghini Sesto Elemento - Super Fast Pack	24 21 38 0F
2431781612	EC 0A F2 90	lam_ses_ele_11_pp2v8	Lamborghini Sesto Elemento - Super Fast Pack	24 21 38 0F
1021146513	91 75 DD 3C	lam_ses_ele_11_pp_rare_1	Lamborghini Sesto Elemento - Signature Edition	16 FA DF 4B
3037763135	3F 96 10 B5	lam_ses_ele_11_pp_stock_1	Lamborghini Sesto Elemento	00 00 00 00
619665580	AC 58 EF 24	lex_lfa_stk_10	Lexus LF-A	00 00 00 00
1818136324	04 8F 5E 6C	lex_lfa_stk_10_pp1v1	Lexus LF-A - Style Pack 1	03 D1 24 9F
4188327598	AE CE A4 F9	lex_lfa_stk_10_pp1v2	Lexus LF-A - Style Pack 1	03 D1 24 9F
3717114659	23 AB 8E DD	lex_lfa_stk_10_pp1v3	Lexus LF-A - Style Pack 1	03 D1 24 9F
3919847085	AD 1E A4 E9	lex_lfa_stk_10_pp1v4	Lexus LF-A - Style Pack 1	03 D1 24 9F
3584563255	37 18 A8 D5	lex_lfa_stk_10_pp1v5	Lexus LF-A - Style Pack 1	03 D1 24 9F
3338868723	F3 17 03 C7	lex_lfa_stk_10_pp1v6	Lexus LF-A - Style Pack 1	03 D1 24 9F
3854475357	5D A0 BE E5	lex_lfa_stk_10_pp1v7	Lexus LF-A - Style Pack 1	03 D1 24 9F
751583379	93 40 CC 2C	lex_lfa_stk_10_pp1v8	Lexus LF-A - Style Pack 1	03 D1 24 9F
1242417971	33 CB 0D 4A	lex_lfa_stk_10_pp_stock_1	Lexus LF-A	00 00 00 00
1501282514	D2 C0 7B 59	lex_lfa_stk_10_pp_stock_2	Lexus LF-A	00 00 00 00
1766454385	71 F4 49 69	lex_lfa_stk_10_pp_stock_3	Lexus LF-A	00 00 00 00
3974442167	B7 2C E5 EC	lex_lfa_stk_10_pp_stock_4	Lexus LF-A	00 00 00 00
1983727951	4F 49 3D 76	lex_lfa_stk_10_pp_stock_5	Lexus LF-A	00 00 00 00
1740107414	96 EE B7 67	lex_lfa_stk_10_pp_stock_6	Lexus LF-A	00 00 00 00
2005067115	6B E5 82 77	lex_lfa_stk_10_pp_stock_7	Lexus LF-A	00 00 00 00
